HGNC symbol	Ensembl Gene ID
IGFBP2	ENSG00000115457
ACAT2	ENSG00000120437
WNK1	ENSG00000060237
IGFBP5	ENSG00000115461
TNP1	ENSG00000118245
SPIB	ENSG00000142539
SPIB	ENSG00000269404
LARP4	ENSG00000161813
MRPL48	ENSG00000175581
DPF1	ENSG00000011332
TNS1	ENSG00000079308
TCP1	ENSG00000120438
SLC35A1	ENSG00000164414
CNTF	ENSG00000242689
NAT6	ENSG00000243477
GLYAT	ENSG00000149124
MYBPC2	ENSG00000086967
HYAL1	ENSG00000114378
ARPC2	ENSG00000163466
FGF18	ENSG00000156427
RASA4	ENSG00000105808
CALB2	ENSG00000172137
AAMP	ENSG00000127837
SYT1	ENSG00000067715
FBXW11	ENSG00000072803
GP9	ENSG00000169704
TMBIM1	ENSG00000135926
SPINT2	ENSG00000167642
HYAL2	ENSG00000068001
VAMP2	ENSG00000220205
SLC11A1	ENSG00000018280
CTDSP1	ENSG00000144579
MRPL18	ENSG00000112110
PRRG1	ENSG00000130962
VIL1	ENSG00000127831
PAWR	ENSG00000177425
RTN1	ENSG00000139970
TUSC2	ENSG00000114383
RQCD1	ENSG00000144580
RASSF1	ENSG00000068028
ZNF142	ENSG00000115568
PPP1R12A	ENSG00000058272
RPS27L	ENSG00000185088
AURKB	ENSG00000178999
DTX4	ENSG00000110042
BCS1L	ENSG00000074582
MAS1	ENSG00000130368
STK10	ENSG00000072786
RNF25	ENSG00000163481
ZNF19	ENSG00000157429
IGF2R	ENSG00000197081
RAB8B	ENSG00000166128
OSBP	ENSG00000110048
TTLL4	ENSG00000135912
PPIA	ENSG00000196262
CYP27A1	ENSG00000135929
XK	ENSG00000047597
ATF1	ENSG00000123268
CHST4	ENSG00000140835
WNT6	ENSG00000115596
CDK5R2	ENSG00000171450
FEV	ENSG00000163497
CRYBA2	ENSG00000163499
TAT	ENSG00000198650
H2AFV	ENSG00000105968
POLR2J2	ENSG00000267645
ZMYND10	ENSG00000004838
UCP2	ENSG00000175567
IHH	ENSG00000163501
CYBB	ENSG00000165168
SLC11A2	ENSG00000110911
SHANK1	ENSG00000161681
DUSP1	ENSG00000120129
DHRS2	ENSG00000100867
SPACA1	ENSG00000118434
ABCB6	ENSG00000115657
UCP3	ENSG00000175564
DUSP14	ENSG00000161326
CNR1	ENSG00000118432
PFAS	ENSG00000178921
GLB1L	ENSG00000163521
GTF2E2	ENSG00000197265
STK16	ENSG00000115661
RNGTT	ENSG00000111880
RPL26L1	ENSG00000037241
MRPL16	ENSG00000166902
DNAJB2	ENSG00000135924
GIF	ENSG00000134812
APH1B	ENSG00000138613
PTPRN	ENSG00000054356
AP1G1	ENSG00000166747
DNPEP	ENSG00000123992
TCN1	ENSG00000134827
CYB561D2	ENSG00000114395
DES	ENSG00000175084
PNRC1	ENSG00000146278
BNIP1	ENSG00000113734
GSR	ENSG00000104687
TCEAL2	ENSG00000184905
MS4A3	ENSG00000149516
GMPPA	ENSG00000144591
CACNA2D2	ENSG00000007402
CHPF	ENSG00000123989
LETMD1	ENSG00000050426
OBSL1	ENSG00000124006
INHA	ENSG00000123999
PSMD8	ENSG00000099341
GABRR1	ENSG00000146276
MS4A2	ENSG00000149534
TTBK2	ENSG00000128881
NKX2-5	ENSG00000183072
ARHGEF15	ENSG00000198844
SLC4A3	ENSG00000114923
MS4A6A	ENSG00000110077
ALB	ENSG00000163631
TBRG4	ENSG00000136270
EPHA4	ENSG00000116106
STC2	ENSG00000113739
GABRR2	ENSG00000111886
UBE2J1	ENSG00000198833
PAX3	ENSG00000135903
NXF2	ENSG00000185554
ACSL3	ENSG00000123983
KCNE4	ENSG00000152049
SCG2	ENSG00000171951
MRPL44	ENSG00000135900
SERPINE2	ENSG00000135919
CUL3	ENSG00000036257
DHRS4	ENSG00000157326
DOCK10	ENSG00000135905
IRS1	ENSG00000169047
COL4A4	ENSG00000081052
COL4A3	ENSG00000169031
PPP2CB	ENSG00000104695
KCNMA1	ENSG00000156113
TM4SF20	ENSG00000168955
SLC19A3	ENSG00000135917
CCL20	ENSG00000115009
CA12	ENSG00000074410
TRIP12	ENSG00000153827
CXorf27	ENSG00000187516
SP110	ENSG00000135899
SP140	ENSG00000079263
SP100	ENSG00000067066
CAB39	ENSG00000135932
ITM2C	ENSG00000135916
GPR125	ENSG00000152990
PSMD1	ENSG00000173692
HTR2B	ENSG00000135914
ORM1	ENSG00000229314
ARMC9	ENSG00000135931
NCL	ENSG00000115053
NMUR1	ENSG00000171596
PTMA	ENSG00000187514
PDE6D	ENSG00000156973
EBAG9	ENSG00000147654
CXorf40A	ENSG00000197620
COPS7B	ENSG00000144524
NPPC	ENSG00000163273
CIB2	ENSG00000136425
TEX15	ENSG00000133863
ZNF330	ENSG00000109445
ALPP	ENSG00000163283
ALPPL2	ENSG00000163286
ALPI	ENSG00000163295
ECEL1	ENSG00000171551
TDP1	ENSG00000042088
PDLIM2	ENSG00000120913
IDH3A	ENSG00000166411
PTPLA	ENSG00000165996
GRHPR	ENSG00000137106
STAM	ENSG00000136738
MAGEA11	ENSG00000185247
KCNK13	ENSG00000152315
PSMC1	ENSG00000100764
MAGEA9	ENSG00000166008
MAGEA8	ENSG00000156009
PURG	ENSG00000172733
ACSBG1	ENSG00000103740
CXorf40B	ENSG00000197021
ZBTB5	ENSG00000168795
KCNV1	ENSG00000164794
WRN	ENSG00000165392
AES	ENSG00000104964
CALM1	ENSG00000198668
DNAJA4	ENSG00000140403
MRC1	ENSG00000120586
MTM1	ENSG00000171100
WDR61	ENSG00000140395
ORM2	ENSG00000228278
MTMR1	ENSG00000063601
SRPX	ENSG00000101955
FRMPD1	ENSG00000070601
CACNB2	ENSG00000165995
RPS6KA5	ENSG00000100784
CRABP1	ENSG00000166426
IREB2	ENSG00000136381
AFP	ENSG00000081051
GGH	ENSG00000137563
SRP14	ENSG00000140319
C14orf159	ENSG00000133943
TRPS1	ENSG00000104447
AFM	ENSG00000079557
PSMA4	ENSG00000041357
HMGB3	ENSG00000029993
SHB	ENSG00000107338
NSUN6	ENSG00000241058
ALDH1B1	ENSG00000137124
USP3	ENSG00000140455
GPR50	ENSG00000102195
TTPA	ENSG00000137561
NRG1	ENSG00000157168
ABAT	ENSG00000183044
IL8	ENSG00000169429
RPGR	ENSG00000156313
RAD21	ENSG00000164754
YTHDF3	ENSG00000185728
PCSK1N	ENSG00000102109
TIMM17B	ENSG00000126768
DHRS7	ENSG00000100612
PRRG3	ENSG00000130032
CXCL6	ENSG00000124875
GBA3	ENSG00000249948
CHRNA5	ENSG00000169684
CYP7B1	ENSG00000172817
CPNE6	ENSG00000100884
PPARGC1A	ENSG00000109819
BUB1B	ENSG00000156970
PF4V1	ENSG00000109272
CXCL1	ENSG00000163739
PPM1A	ENSG00000100614
CHRNA3	ENSG00000080644
EPB42	ENSG00000166947
FER1L4	ENSG00000088340
ARMC1	ENSG00000104442
PF4	ENSG00000163737
PPBP	ENSG00000163736
IL15	ENSG00000164136
MAGEA4	ENSG00000147381
ARMCX5	ENSG00000125962
PQBP1	ENSG00000102103
CXCL5	ENSG00000163735
CXCL3	ENSG00000163734
GNA11	ENSG00000088256
CHRNB4	ENSG00000117971
KIAA1967	ENSG00000158941
CXCL2	ENSG00000081041
GPR68	ENSG00000119714
C6orf62	ENSG00000112308
MTFR1	ENSG00000066855
TMEM62	ENSG00000137842
MTHFD2L	ENSG00000163738
GPRASP1	ENSG00000198932
NRL	ENSG00000129535
NEBL	ENSG00000078114
OTC	ENSG00000036473
HERC1	ENSG00000103657
PCK2	ENSG00000100889
INPP4B	ENSG00000109452
ADAMTS7	ENSG00000136378
SIX6	ENSG00000184302
SIX1	ENSG00000126778
DHX15	ENSG00000109606
TSPAN7	ENSG00000156298
GABRE	ENSG00000102287
BHLHB9	ENSG00000198908
BEX1	ENSG00000133169
SLC35A2	ENSG00000102100
MNAT1	ENSG00000020426
PIM2	ENSG00000102096
PAK6	ENSG00000137843
RNF122	ENSG00000133874
DUSP26	ENSG00000133878
KCND1	ENSG00000102057
TGM5	ENSG00000104055
NXF3	ENSG00000147206
LCMT2	ENSG00000168806
PSME1	ENSG00000092010
PROSC	ENSG00000147471
TFE3	ENSG00000068323
MID1IP1	ENSG00000165175
PSME2	ENSG00000100911
TP53BP1	ENSG00000067369
GPR124	ENSG00000020181
PRAF2	ENSG00000243279
BIN3	ENSG00000147439
WDR45	ENSG00000196998
RNF31	ENSG00000092098
BRF2	ENSG00000104221
RAB11FIP1	ENSG00000156675
SOD3	ENSG00000109610
MAP1A	ENSG00000166963
ADRB3	ENSG00000188778
MORF4L1	ENSG00000185787
DMRT1	ENSG00000137090
GNA15	ENSG00000060558
GMNN	ENSG00000112312
TRMT5	ENSG00000126814
BCOR	ENSG00000183337
PMM2	ENSG00000140650
EXT1	ENSG00000182197
SLC38A6	ENSG00000139974
ZNF219	ENSG00000165804
MAGEA10	ENSG00000124260
NCLN	ENSG00000125912
EREG	ENSG00000124882
DAPK2	ENSG00000035664
EIF4EBP1	ENSG00000187840
MLLT10	ENSG00000078403
ASH2L	ENSG00000129691
PLCB2	ENSG00000137841
GABRA3	ENSG00000011677
SMARCA2	ENSG00000080503
AREG	ENSG00000109321
DFNB31	ENSG00000095397
GABRQ	ENSG00000147402
BTC	ENSG00000174808
PLK2	ENSG00000145632
LGI2	ENSG00000153012
TNFRSF11B	ENSG00000164761
CARHSP1	ENSG00000153048
SNX1	ENSG00000028528
DLG5	ENSG00000151208
RCHY1	ENSG00000163743
MAGEA6	ENSG00000197172
COLEC10	ENSG00000184374
NOV	ENSG00000136999
EGR3	ENSG00000179388
PRKCH	ENSG00000027075
ATP6V1G1	ENSG00000136888
LY6G6E	ENSG00000224708
CRH	ENSG00000147571
WBP5	ENSG00000185222
RRS1	ENSG00000179041
NGFRAP1	ENSG00000166681
ATP6AP2	ENSG00000182220
ENPP2	ENSG00000136960
VLDLR	ENSG00000147852
RAB40A	ENSG00000172476
TCEAL4	ENSG00000133142
ZCCHC4	ENSG00000168228
TMEM30B	ENSG00000182107
PPIB	ENSG00000166794
USP7	ENSG00000187555
HIF1A	ENSG00000100644
RHOBTB2	ENSG00000008853
MAGEA12	ENSG00000213401
CSNK1G1	ENSG00000169118
TCEAL1	ENSG00000172465
MORF4L2	ENSG00000123562
DNAJC1	ENSG00000136770
KCNV2	ENSG00000168263
KIAA0020	ENSG00000080608
KIAA0101	ENSG00000166803
SLC34A2	ENSG00000157765
MAGEA2	ENSG00000184750
SNAPC1	ENSG00000023608
TRIP4	ENSG00000103671
MYBL1	ENSG00000185697
CTSH	ENSG00000103811
PLP1	ENSG00000123560
C9orf91	ENSG00000157693
C6orf25	ENSG00000230060
ZNF609	ENSG00000180357
FBLN5	ENSG00000140092
RFX3	ENSG00000080298
VCPIP1	ENSG00000175073
OAZ2	ENSG00000180304
PPP2R5E	ENSG00000154001
C8orf44	ENSG00000213865
SGK3	ENSG00000104205
TNFRSF10B	ENSG00000120889
NFIC	ENSG00000141905
MAGEA3	ENSG00000221867
CETN2	ENSG00000147400
NSDHL	ENSG00000147383
SGPP1	ENSG00000126821
TNFSF15	ENSG00000181634
TAF2	ENSG00000064313
GAB1	ENSG00000109458
TRIP11	ENSG00000100815
SYNE2	ENSG00000054654
TNFSF8	ENSG00000106952
SLC1A1	ENSG00000106688
IL1RAPL2	ENSG00000189108
TEX13A	ENSG00000133149
ZNF185	ENSG00000147394
CCKAR	ENSG00000163394
COPS5	ENSG00000121022
TBC1D19	ENSG00000109680
SPG21	ENSG00000090487
SERPINA7	ENSG00000123561
RASGRF1	ENSG00000058335
CSPP1	ENSG00000104218
RPGRIP1	ENSG00000092200
CDC37L1	ENSG00000106993
PDE4D	ENSG00000113448
CDKL2	ENSG00000138769
RNF128	ENSG00000133135
RCL1	ENSG00000120158
RASL12	ENSG00000103710
COMMD3	ENSG00000148444
CLPX	ENSG00000166855
MORC4	ENSG00000133131
JAK2	ENSG00000096968
ARFGEF1	ENSG00000066777
USP9X	ENSG00000124486
PCDH7	ENSG00000169851
CILP	ENSG00000138615
PARP16	ENSG00000138617
SCGN	ENSG00000079689
INSL6	ENSG00000120210
G3BP2	ENSG00000138757
INSL4	ENSG00000120211
RLN2	ENSG00000107014
RLN1	ENSG00000107018
TNFRSF10C	ENSG00000173535
DPP8	ENSG00000074603
PDCD1LG2	ENSG00000197646
PRPS1	ENSG00000147224
IVD	ENSG00000128928
TNFRSF10D	ENSG00000173530
TSC22D3	ENSG00000157514
TNC	ENSG00000041982
SUPT16H	ENSG00000092201
ESR2	ENSG00000140009
MID2	ENSG00000080561
SULF1	ENSG00000137573
SLC17A4	ENSG00000146039
ATXN3	ENSG00000066427
TEX13B	ENSG00000170925
COL14A1	ENSG00000187955
TMED3	ENSG00000166557
MTHFD1	ENSG00000100714
KIAA1024	ENSG00000169330
MTHFS	ENSG00000136371
SMARCA5	ENSG00000153147
BCL2A1	ENSG00000140379
CHMP7	ENSG00000147457
TBC1D1	ENSG00000065882
PPEF2	ENSG00000156194
MRPL13	ENSG00000172172
SPAG6	ENSG00000077327
PSMD10	ENSG00000101843
PNMA3	ENSG00000183837
MAGEA1	ENSG00000198681
SNTB1	ENSG00000172164
FAH	ENSG00000103876
TREX2	ENSG00000183479
HAS2	ENSG00000170961
ZHX2	ENSG00000178764
MLANA	ENSG00000120215
SDAD1	ENSG00000198301
DERL1	ENSG00000136986
BAHD1	ENSG00000140320
ATG4A	ENSG00000101844
RANBP6	ENSG00000137040
ZBTB25	ENSG00000089775
AKAP5	ENSG00000179841
ARNT2	ENSG00000172379
ZBTB1	ENSG00000126804
CXCL9	ENSG00000138755
BGN	ENSG00000182492
HSPA2	ENSG00000126803
ART3	ENSG00000156219
PTTG2	ENSG00000250254
KIAA1199	ENSG00000103888
KLF3	ENSG00000109787
DDX3X	ENSG00000215301
SLC24A1	ENSG00000074621
MSRB2	ENSG00000148450
ATP2B3	ENSG00000067842
PLEKHG3	ENSG00000126822
KIAA1217	ENSG00000120549
SLC17A1	ENSG00000124568
CXCL10	ENSG00000169245
CXCL11	ENSG00000169248
COL4A6	ENSG00000197565
NUP54	ENSG00000138750
IL16	ENSG00000172349
TLR1	ENSG00000174125
SLCO5A1	ENSG00000137571
ATAD2	ENSG00000156802
TLR6	ENSG00000174130
DUSP9	ENSG00000130829
SCARB2	ENSG00000138760
SPTB	ENSG00000070182
STARD5	ENSG00000172345
FZR1	ENSG00000105325
C9orf38	ENSG00000215066
GLDC	ENSG00000178445
EFTUD1	ENSG00000140598
PRDM14	ENSG00000147596
MYO3A	ENSG00000095777
ANXA13	ENSG00000104537
NCOA2	ENSG00000140396
NDUFB1	ENSG00000183648
CHD8	ENSG00000100888
GAD2	ENSG00000136750
PGM5	ENSG00000154330
SLC6A8	ENSG00000130821
TRAM1	ENSG00000067167
RPS17	ENSG00000184779
PIP5K1B	ENSG00000107242
APBB1IP	ENSG00000077420
TRMT12	ENSG00000183665
RNF139	ENSG00000170881
CCNI	ENSG00000118816
GRIN2A	ENSG00000183454
RAB11A	ENSG00000103769
BCAP31	ENSG00000185825
PRKACG	ENSG00000165059
FXN	ENSG00000165060
CCNG2	ENSG00000138764
WDR19	ENSG00000157796
TJP2	ENSG00000119139
CPEB1	ENSG00000214575
RIN3	ENSG00000100599
COL4A5	ENSG00000188153
ABCD1	ENSG00000101986
CXCL13	ENSG00000156234
ABI1	ENSG00000136754
SLC17A3	ENSG00000124564
PLXNB3	ENSG00000198753
MTSS1	ENSG00000170873
LGMN	ENSG00000100600
LACTB2	ENSG00000147592
EYA1	ENSG00000104313
GPX2	ENSG00000176153
RAB15	ENSG00000139998
LY6G6C	ENSG00000236183
FNTB	ENSG00000257365
IRS4	ENSG00000133124
GUCY2F	ENSG00000101890
PAPPA	ENSG00000182752
GYPE	ENSG00000197465
PTPRD	ENSG00000153707
RPS24	ENSG00000138326
NXT2	ENSG00000101888
MAX	ENSG00000125952
RFC1	ENSG00000035928
MSC	ENSG00000178860
TRPA1	ENSG00000104321
KCNE1L	ENSG00000176076
GYPB	ENSG00000250361
DDAH2	ENSG00000226634
ACSL4	ENSG00000068366
KCNB2	ENSG00000182674
TERF1	ENSG00000147601
FUT8	ENSG00000033170
ATF7IP2	ENSG00000166669
SLC17A2	ENSG00000112337
RPL7	ENSG00000147604
MAP2K1	ENSG00000169032
RPL9	ENSG00000163682
AMMECR1	ENSG00000101935
TYRP1	ENSG00000107165
SNAPC5	ENSG00000174446
STAU2	ENSG00000040341
GPHN	ENSG00000171723
RPL4	ENSG00000174444
LIAS	ENSG00000121897
CHRDL1	ENSG00000101938
ASTN2	ENSG00000148219
MPDZ	ENSG00000107186
UGDH	ENSG00000109814
PAK3	ENSG00000077264
UBE2W	ENSG00000104343
CAPN6	ENSG00000077274
MPP5	ENSG00000072415
TCEB1	ENSG00000154582
DCX	ENSG00000077279
TMEM70	ENSG00000175606
ZWILCH	ENSG00000174442
ATP6V1D	ENSG00000100554
LY96	ENSG00000154589
GDAP1	ENSG00000104381
EIF2S1	ENSG00000134001
RHOH	ENSG00000168421
PI15	ENSG00000137558
PLEK2	ENSG00000100558
TRIM38	ENSG00000112343
NFIB	ENSG00000147862
GYPA	ENSG00000170180
SMAD6	ENSG00000137834
HIST1H1A	ENSG00000124610
HIST1H3A	ENSG00000198366
HIST1H4A	ENSG00000196176
HIST1H4B	ENSG00000124529
HIST1H3B	ENSG00000124693
CHRNA9	ENSG00000174343
HIST1H2AB	ENSG00000137259
HMG20B	ENSG00000064961
SMAD3	ENSG00000166949
HIST1H2BB	ENSG00000196226
PPIF	ENSG00000108179
HIST1H3C	ENSG00000196532
HIST1H1C	ENSG00000187837
HFE	ENSG00000010704
HNF4G	ENSG00000164749
ZFHX4	ENSG00000091656
TRPC5	ENSG00000072315
EMP2	ENSG00000213853
ERCC8	ENSG00000049167
AMOT	ENSG00000126016
PIGH	ENSG00000100564
NUBP1	ENSG00000103274
CER1	ENSG00000147869
HTR2C	ENSG00000147246
SFTPA2	ENSG00000185303
ARG2	ENSG00000081181
TBXA2R	ENSG00000006638
PKIA	ENSG00000171033
ANAPC10	ENSG00000164162
TRIM32	ENSG00000119401
APBB2	ENSG00000163697
IL13RA2	ENSG00000123496
VTI1B	ENSG00000100568
TLR4	ENSG00000136869
IL7	ENSG00000104432
RDH11	ENSG00000072042
DBC1	ENSG00000078725
STMN2	ENSG00000104435
LUZP4	ENSG00000102021
SFTPD	ENSG00000133661
PLS3	ENSG00000102024
ABCE1	ENSG00000164163
CIITA	ENSG00000179583
HEY1	ENSG00000164683
PIP5K1C	ENSG00000186111
HIST1H4C	ENSG00000197061
HIST1H1T	ENSG00000187475
HIST1H2BC	ENSG00000180596
ZFYVE26	ENSG00000072121
MAP2K5	ENSG00000137764
MRPS28	ENSG00000147586
AGTR2	ENSG00000180772
UCHL1	ENSG00000154277
CDK5RAP2	ENSG00000136861
SLC6A14	ENSG00000087916
TPD52	ENSG00000076554
SNAPC3	ENSG00000164975
PSIP1	ENSG00000164985
WDR44	ENSG00000131725
HIST1H2AC	ENSG00000180573
HIST1H1E	ENSG00000168298
HIST1H2BD	ENSG00000158373
HIST1H2BE	ENSG00000197697
HIST1H4D	ENSG00000188987
HIST1H3D	ENSG00000197409
PIAS1	ENSG00000033800
HIST1H2BF	ENSG00000197846
HIST1H4E	ENSG00000198518
HIST1H2BG	ENSG00000187990
TJP3	ENSG00000105289
HIST1H2AE	ENSG00000168274
ANXA11	ENSG00000122359
DEXI	ENSG00000182108
OTUD4	ENSG00000164164
HIST1H3E	ENSG00000196966
HIST1H1D	ENSG00000124575
HIST1H4F	ENSG00000198327
HIST1H4G	ENSG00000124578
HIST1H3F	ENSG00000256316
HIST1H2BH	ENSG00000197459
HIST1H3G	ENSG00000256018
HIST1H2BI	ENSG00000168242
HIST1H4H	ENSG00000158406
BTN3A2	ENSG00000186470
APBA3	ENSG00000011132
SOCS1	ENSG00000185338
TNP2	ENSG00000178279
PRM2	ENSG00000122304
SMAD1	ENSG00000170365
PRM1	ENSG00000175646
CALML4	ENSG00000129007
BTN2A2	ENSG00000124508
ZBTB10	ENSG00000205189
CLN6	ENSG00000128973
MAT1A	ENSG00000151224
MATK	ENSG00000007264
LITAF	ENSG00000189067
BTN3A1	ENSG00000026950
HTR1A	ENSG00000178394
TSPAN14	ENSG00000108219
SNN	ENSG00000184602
LSM6	ENSG00000164167
BTN3A3	ENSG00000111801
ZC3H7A	ENSG00000122299
FBXW2	ENSG00000119402
ADAMTS6	ENSG00000049192
PSMD5	ENSG00000095261
DAPK3	ENSG00000167657
GHITM	ENSG00000165678
BTN2A1	ENSG00000112763
POU4F2	ENSG00000151615
EEF2	ENSG00000167658
RSL1D1	ENSG00000171490
BTN1A1	ENSG00000124557
HMGN4	ENSG00000182952
EDNRA	ENSG00000151617
ABT1	ENSG00000146109
PIAS4	ENSG00000105229
HIST1H2BJ	ENSG00000124635
RGR	ENSG00000148604
TRAF1	ENSG00000056558
HIST1H2AG	ENSG00000196787
HIST1H2BK	ENSG00000197903
GSPT1	ENSG00000103342
PPWD1	ENSG00000113593
ZBTB7A	ENSG00000178951
C5	ENSG00000106804
PRSS16	ENSG00000112812
MAP2K2	ENSG00000126934
ARHGAP10	ENSG00000071205
TRIM23	ENSG00000113595
TNFRSF17	ENSG00000048462
SIRT6	ENSG00000077463
ZNF184	ENSG00000096654
NR3C2	ENSG00000151623
HIST1H2BL	ENSG00000185130
HIST1H2AI	ENSG00000196747
HIST1H3H	ENSG00000203813
HIST1H2AJ	ENSG00000182611
HIST1H2BM	ENSG00000196374
HIST1H4K	ENSG00000197914
HIST1H2BN	ENSG00000233822
HIST1H2AK	ENSG00000184348
ERCC4	ENSG00000175595
HIST1H2AL	ENSG00000198374
HIST1H1B	ENSG00000184357
HIST1H3I	ENSG00000182572
HIST1H4L	ENSG00000198558
HIST1H3J	ENSG00000197153
LDB3	ENSG00000122367
HIST1H2AM	ENSG00000233224
HIST1H2BO	ENSG00000196331
OR2B2	ENSG00000168131
MKL2	ENSG00000186260
OR2B6	ENSG00000124657
ZNF165	ENSG00000197279
LRBA	ENSG00000198589
BMPR1A	ENSG00000107779
EBI3	ENSG00000105246
RAB14	ENSG00000119396
MMRN2	ENSG00000173269
PARN	ENSG00000140694
ERBB2IP	ENSG00000112851
SNCG	ENSG00000173267
GSN	ENSG00000148180
GLUD1	ENSG00000148672
FSD1	ENSG00000105255
BFAR	ENSG00000103429
STAP2	ENSG00000178078
GPX5	ENSG00000224586
FAM35A	ENSG00000122376
MAB21L2	ENSG00000181541
RPS3A	ENSG00000145425
PLA2G10	ENSG00000069764
MINPP1	ENSG00000107789
NOMO1	ENSG00000103512
STOM	ENSG00000148175
PAPSS2	ENSG00000198682
OR2W1	ENSG00000204704
SH3GL1	ENSG00000141985
OR2J3	ENSG00000204701
OR2J2	ENSG00000204700
OR5V1	ENSG00000243729
OR12D3	ENSG00000112462
MAST4	ENSG00000069020
OR12D2	ENSG00000168787
OR11A1	ENSG00000204694
OR10C1	ENSG00000206474
OR2H1	ENSG00000204688
PTEN	ENSG00000171862
UBD	ENSG00000213886
GABBR1	ENSG00000204681
CHAF1A	ENSG00000167670
NDUFA8	ENSG00000119421
LIPF	ENSG00000182333
LHX6	ENSG00000106852
STAMBPL1	ENSG00000138134
CD180	ENSG00000134061
PIK3R1	ENSG00000145675
NTAN1	ENSG00000157045
ACTA2	ENSG00000107796
FBXW7	ENSG00000109670
RRN3	ENSG00000085721
FAS	ENSG00000026103
SEMA6B	ENSG00000167680
PTGS1	ENSG00000095303
SLC30A5	ENSG00000145740
OR2H2	ENSG00000204657
MOG	ENSG00000204655
C19orf10	ENSG00000074842
C16orf45	ENSG00000166780
ARFIP1	ENSG00000164144
CCNB1	ENSG00000134057
CH25H	ENSG00000138135
LIPA	ENSG00000107798
PDCL	ENSG00000136940
TRIM2	ENSG00000109654
HLA-F	ENSG00000204642
CDK7	ENSG00000134058
IFIT2	ENSG00000119922
KIAA0922	ENSG00000121210
IFIT3	ENSG00000119917
IFIT1	ENSG00000185745
IFIT5	ENSG00000152778
NDE1	ENSG00000072864
TICAM1	ENSG00000127666
HLA-G	ENSG00000204632
RABGAP1	ENSG00000011454
TAF9	ENSG00000085231
MYH11	ENSG00000133392
TLR2	ENSG00000137462
HLA-A	ENSG00000206503
RAD17	ENSG00000152942
DCHS2	ENSG00000197410
GPR21	ENSG00000188394
PTPRS	ENSG00000105426
HTR7	ENSG00000148680
RPP30	ENSG00000148688
PPP1R11	ENSG00000204619
SMURF2	ENSG00000262909
MYO7A	ENSG00000261910
MMP13	ENSG00000262325
HMBS	ENSG00000261883
CTSE	ENSG00000264606
DYRK3	ENSG00000265184
MAPKAPK2	ENSG00000266641
AKR1C1	ENSG00000266592
FAM21C	ENSG00000265551
NCOA4	ENSG00000266412
MSMB	ENSG00000263639
GDF10	ENSG00000266524
GDF2	ENSG00000263761
RBP3	ENSG00000265203
ANXA8	ENSG00000265190
FSCN2	ENSG00000266662
ABT1	ENSG00000268612
POM121	ENSG00000262122
NSUN5	ENSG00000262589
FKBP6	ENSG00000262532
FZD9	ENSG00000263254
BAZ1B	ENSG00000262694
BCL7B	ENSG00000263151
TBL2	ENSG00000263049
WBSCR22	ENSG00000262030
STX1A	ENSG00000263024
ABHD11	ENSG00000262947
CLDN3	ENSG00000262073
CLDN4	ENSG00000262988
ELN	ENSG00000262184
LIMK1	ENSG00000262063
LAT2	ENSG00000262128
RFC2	ENSG00000261911
GTF2IRD1	ENSG00000261920
NCF1	ENSG00000261919
HIP1	ENSG00000263334
CCL24	ENSG00000262306
POR	ENSG00000262569
STYXL1	ENSG00000262263
MDH2	ENSG00000262847
GPR107	ENSG00000269797
RXRA	ENSG00000269571
PPP2R2D	ENSG00000269277
UBE4A	ENSG00000268110
ATP5L	ENSG00000268551
ARCN1	ENSG00000269382
DDX6	ENSG00000269612
CD4	ENSG00000268779
GPR162	ENSG00000269830
LEPREL2	ENSG00000268828
GNB3	ENSG00000268195
CDCA3	ENSG00000268136
USP5	ENSG00000268462
TPI1	ENSG00000268548
ENO2	ENSG00000269528
ATN1	ENSG00000268872
PTPN6	ENSG00000268954
PHB2	ENSG00000269079
C1S	ENSG00000269882
TTC23	ENSG00000269714
KATNB1	ENSG00000268329
KIFC3	ENSG00000269180
DOC2B	ENSG00000268429
RPH3AL	ENSG00000268693
DLGAP4	ENSG00000269562
SLC25A1	ENSG00000268928
HIRA	ENSG00000268569
RABL2B	ENSG00000269671
PRRG1	ENSG00000268431
XK	ENSG00000269380
CYBB	ENSG00000268765
BMP15	ENSG00000269479
NUDT11	ENSG00000269203
GSPT2	ENSG00000268273
MAGED1	ENSG00000268018
SSX2	ENSG00000267864
GPR173	ENSG00000268476
TSPYL2	ENSG00000268269
IQSEC2	ENSG00000268372
PHF8	ENSG00000268312
ARHGEF9	ENSG00000268229
PHKA1	ENSG00000268579
TIMM8A	ENSG00000268249
BTK	ENSG00000268897
RPL36A	ENSG00000269315
GLA	ENSG00000268815
ARMCX1	ENSG00000269801
ARMCX6	ENSG00000268213
ARMCX3	ENSG00000269173
ARMCX2	ENSG00000268151
IL1RAPL2	ENSG00000269512
HTR2C	ENSG00000269075
IL13RA2	ENSG00000268456
LUZP4	ENSG00000267900
PLS3	ENSG00000268767
AGTR2	ENSG00000269602
ZBTB33	ENSG00000269603
CXorf48	ENSG00000268695
SAGE1	ENSG00000269820
SLC9A6	ENSG00000269036
SPANXB1	ENSG00000269853
LDOC1	ENSG00000268691
SPANXC	ENSG00000269309
SPANXA1	ENSG00000269063
FMR1	ENSG00000268103
AFF2	ENSG00000269754
IDS	ENSG00000267816
CXorf40A	ENSG00000268314
MAGEA9	ENSG00000267978
MAGEA11	ENSG00000268709
